orig_country,dest_ct,visitor_flows,ct_lng,ct_lat,date_range
CN,13085970201,4,-84.01183535657538,34.372588844539436,01/13/20 - 01/19/20
MX,13085970201,4,-84.01183535657538,34.372588844539436,01/13/20 - 01/19/20
AR,13121009403,4,-84.35990752039936,33.831594782622325,01/13/20 - 01/19/20
PS,13121009403,4,-84.35990752039936,33.831594782622325,01/13/20 - 01/19/20
SV,13121009403,4,-84.35990752039936,33.831594782622325,01/13/20 - 01/19/20
AR,13121009602,8,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
AU,13121009602,9,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
BR,13121009602,8,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
CA,13121009602,20,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
MX,13121009602,14,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
NG,13121009602,4,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
PA,13121009602,4,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
UA,13121009602,5,-84.36142663458766,33.844094611144534,01/13/20 - 01/19/20
AR,13135050216,4,-84.09106142623786,34.01361552590111,01/13/20 - 01/19/20
KR,13135050216,4,-84.09106142623786,34.01361552590111,01/13/20 - 01/19/20
AR,13135050511,21,-84.06864501573966,33.97477094667805,01/13/20 - 01/19/20
AR,13277960700,4,-83.5465282960111,31.452939050017072,01/13/20 - 01/19/20
CA,13277960700,12,-83.5465282960111,31.452939050017072,01/13/20 - 01/19/20
EC,13277960700,5,-83.5465282960111,31.452939050017072,01/13/20 - 01/19/20
MX,13277960700,4,-83.5465282960111,31.452939050017072,01/13/20 - 01/19/20
AR,15001021507,4,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
AU,15001021507,6,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
BR,15001021507,7,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
CA,15001021507,18,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
IL,15001021507,12,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
JP,15001021507,28,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
KR,15001021507,17,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
MX,15001021507,8,-155.9576493057068,19.79791255892252,01/13/20 - 01/19/20
AR,15001021601,4,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
AU,15001021601,41,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
BR,15001021601,4,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
CA,15001021601,98,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
IL,15001021601,4,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
JP,15001021601,56,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
KR,15001021601,8,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
MX,15001021601,9,-155.97907045508157,19.644602249969434,01/13/20 - 01/19/20
AR,15003001801,12,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
AU,15003001801,366,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
BR,15003001801,4,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
CA,15003001801,144,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
CN,15003001801,8,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
IL,15003001801,8,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
JP,15003001801,528,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
KR,15003001801,235,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
MH,15003001801,4,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
MX,15003001801,4,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
NZ,15003001801,32,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
PH,15003001801,4,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
RU,15003001801,4,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
TH,15003001801,8,-157.82299923164467,21.274342145095567,01/13/20 - 01/19/20
AR,15003001901,16,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
AU,15003001901,1639,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
BR,15003001901,24,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
CA,15003001901,440,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
CK,15003001901,8,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
CN,15003001901,16,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
ID,15003001901,6,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
JP,15003001901,1760,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
KR,15003001901,584,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
NZ,15003001901,94,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
PH,15003001901,40,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
QA,15003001901,20,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
RU,15003001901,28,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
SG,15003001901,16,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
ZA,15003001901,13,-157.83510422086064,21.27996417436353,01/13/20 - 01/19/20
AR,15003001904,4,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
AU,15003001904,23,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
CA,15003001904,20,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
CK,15003001904,4,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
JP,15003001904,34,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
KR,15003001904,21,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
MX,15003001904,4,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
ZA,15003001904,4,-157.83752505479168,21.286315823320564,01/13/20 - 01/19/20
AR,15003002003,4,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
AU,15003002003,259,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
BR,15003002003,20,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
CA,15003002003,95,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
JP,15003002003,635,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
KR,15003002003,156,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
NZ,15003002003,25,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
PH,15003002003,4,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
TH,15003002003,4,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
TW,15003002003,12,-157.82715894234312,21.28040414924384,01/13/20 - 01/19/20
AR,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
AU,15003002004,367,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
BR,15003002004,12,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
CA,15003002004,177,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
CN,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
ID,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
JP,15003002004,314,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
KR,15003002004,105,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
MY,15003002004,29,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
NZ,15003002004,14,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
PH,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
RU,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
SG,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
TW,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
ZA,15003002004,4,-157.8250213094472,21.279026417218258,01/13/20 - 01/19/20
AR,15003003700,4,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
AU,15003003700,590,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
BR,15003003700,37,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
CA,15003003700,113,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
CN,15003003700,8,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
FM,15003003700,4,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
JP,15003003700,983,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
KR,15003003700,296,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
MH,15003003700,4,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
MX,15003003700,19,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
NZ,15003003700,80,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
PE,15003003700,8,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
PH,15003003700,27,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
SA,15003003700,12,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
SG,15003003700,13,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
TH,15003003700,5,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
ZA,15003003700,4,-157.84845041148512,21.29009811522323,01/13/20 - 01/19/20
AR,15003003800,10,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
AU,15003003800,12,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
BR,15003003800,4,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
CA,15003003800,8,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
JP,15003003800,58,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
KR,15003003800,25,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
PH,15003003800,8,-157.85857459236456,21.295799160910303,01/13/20 - 01/19/20
AR,15003007303,4,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
AU,15003007303,244,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
BR,15003007303,13,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
CA,15003007303,91,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
CN,15003007303,7,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
EC,15003007303,8,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
JP,15003007303,312,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
KR,15003007303,125,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
LK,15003007303,4,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
MX,15003007303,7,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
MY,15003007303,4,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
NZ,15003007303,33,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
PH,15003007303,26,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
RU,15003007303,4,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
SG,15003007303,4,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
TH,15003007303,5,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
TW,15003007303,6,-157.95012713078793,21.32199894068917,01/13/20 - 01/19/20
AR,15003011201,4,-157.736290875792,21.407376096912817,01/13/20 - 01/19/20
BR,15003011201,4,-157.736290875792,21.407376096912817,01/13/20 - 01/19/20
CA,15003011201,9,-157.736290875792,21.407376096912817,01/13/20 - 01/19/20
JP,15003011201,23,-157.736290875792,21.407376096912817,01/13/20 - 01/19/20
KR,15003011201,4,-157.736290875792,21.407376096912817,01/13/20 - 01/19/20
AR,15003011500,4,-158.07192847582832,21.331136507903555,01/13/20 - 01/19/20
CA,15003011500,12,-158.07192847582832,21.331136507903555,01/13/20 - 01/19/20
JP,15003011500,20,-158.07192847582832,21.331136507903555,01/13/20 - 01/19/20
KR,15003011500,5,-158.07192847582832,21.331136507903555,01/13/20 - 01/19/20
PH,15003011500,4,-158.07192847582832,21.331136507903555,01/13/20 - 01/19/20
AR,15003980000,4,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
AU,15003980000,58,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
BR,15003980000,9,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
CA,15003980000,18,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
JP,15003980000,34,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
KR,15003980000,58,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
NZ,15003980000,12,-157.68832241795292,21.276066037913317,01/13/20 - 01/19/20
AR,15003981400,6,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
AU,15003981400,4,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
CA,15003981400,20,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
JP,15003981400,17,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
KR,15003981400,21,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
NZ,15003981400,4,-157.9029423856189,21.319746617932633,01/13/20 - 01/19/20
AR,15009030303,4,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
AU,15009030303,52,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
BR,15009030303,24,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
CA,15009030303,141,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
GT,15009030303,4,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
KR,15009030303,16,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
MX,15009030303,72,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
NZ,15009030303,69,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
TW,15009030303,8,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
UA,15009030303,4,-156.43056722093246,20.677679401309693,01/13/20 - 01/19/20
AR,15009031900,8,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
AU,15009031900,54,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
BR,15009031900,8,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
CA,15009031900,172,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
CL,15009031900,4,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
JP,15009031900,4,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
KR,15009031900,20,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
MX,15009031900,4,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
NZ,15009031900,9,-156.42624641209832,20.877099777890606,01/13/20 - 01/19/20
AR,17031081300,4,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
AU,17031081300,17,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
BR,17031081300,13,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
BY,17031081300,4,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
CA,17031081300,41,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
CL,17031081300,4,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
CN,17031081300,8,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
CO,17031081300,14,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
EG,17031081300,5,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
JP,17031081300,20,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
MX,17031081300,36,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
PE,17031081300,4,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
PK,17031081300,4,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
TH,17031081300,12,-87.62075315489923,41.89833539663003,01/13/20 - 01/19/20
AR,17031081402,4,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
AU,17031081402,4,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
BR,17031081402,11,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
CA,17031081402,24,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
CL,17031081402,4,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
IN,17031081402,8,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
JP,17031081402,8,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
MX,17031081402,11,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
MY,17031081402,4,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
NZ,17031081402,8,-87.60893258013961,41.89297584180033,01/13/20 - 01/19/20
AR,17031081403,8,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
BR,17031081403,8,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
CA,17031081403,16,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
IL,17031081403,8,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
JP,17031081403,16,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
MX,17031081403,12,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
NG,17031081403,4,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
NZ,17031081403,8,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
PH,17031081403,12,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
SG,17031081403,4,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
SR,17031081403,4,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
TH,17031081403,16,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
VN,17031081403,4,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
ZA,17031081403,5,-87.60985414071078,41.892142403483454,01/13/20 - 01/19/20
AR,17031320400,8,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
AU,17031320400,12,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
BR,17031320400,16,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
CA,17031320400,53,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
CO,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
JP,17031320400,14,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
KR,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
MX,17031320400,8,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
MY,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
NG,17031320400,8,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
NZ,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
PK,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
TH,17031320400,4,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
TW,17031320400,20,-87.61737227236515,41.877712143740006,01/13/20 - 01/19/20
AR,17031320600,4,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
AU,17031320600,12,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
BR,17031320600,17,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
CA,17031320600,12,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
CO,17031320600,4,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
MX,17031320600,4,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
TR,17031320600,4,-87.61688095279774,41.87113865011914,01/13/20 - 01/19/20
AR,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
BR,17031770700,8,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
CA,17031770700,13,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
KR,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
MW,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
MX,17031770700,17,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
PA,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
QA,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
SA,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
SG,17031770700,4,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
ZA,17031770700,8,-87.86941972772455,41.98543563945083,01/13/20 - 01/19/20
AR,17031801608,4,-87.83070139396995,42.10687906812842,01/13/20 - 01/19/20
IL,17031801608,4,-87.83070139396995,42.10687906812842,01/13/20 - 01/19/20
KR,17031801608,4,-87.83070139396995,42.10687906812842,01/13/20 - 01/19/20
AR,17031810702,4,-87.81599505476423,41.925275180402906,01/13/20 - 01/19/20
CA,17031810702,4,-87.81599505476423,41.925275180402906,01/13/20 - 01/19/20
AR,17031811200,4,-87.84537539501487,41.92222674661728,01/13/20 - 01/19/20
SV,17031811200,5,-87.84537539501487,41.92222674661728,01/13/20 - 01/19/20
AR,17031812301,4,-87.79845893480126,41.88914763241807,01/13/20 - 01/19/20
MX,17031812301,4,-87.79845893480126,41.88914763241807,01/13/20 - 01/19/20
AR,17031812302,4,-87.80154070525143,41.89674686390176,01/13/20 - 01/19/20
AR,17031816200,12,-87.84083151243074,41.9036205935418,01/13/20 - 01/19/20
CA,17031816200,4,-87.84083151243074,41.9036205935418,01/13/20 - 01/19/20
AR,17031817500,4,-87.8358390511829,41.88027847548217,01/13/20 - 01/19/20
AR,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
AU,17031838100,10,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
BR,17031838100,5,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
CA,17031838100,10,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
CL,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
CO,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
IL,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
JP,17031838100,8,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
KR,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
MX,17031838100,4,-87.67168880926005,41.87866682826342,01/13/20 - 01/19/20
AR,17031839100,11,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
AU,17031839100,26,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
BR,17031839100,57,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
BZ,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
CA,17031839100,29,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
CO,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
EG,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
JP,17031839100,20,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
KR,17031839100,13,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
MX,17031839100,37,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
MY,17031839100,6,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
NG,17031839100,12,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
NZ,17031839100,13,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
PH,17031839100,12,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
TH,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
VE,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
ZA,17031839100,4,-87.63274486669883,41.881026983886564,01/13/20 - 01/19/20
AR,17031841000,4,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
AU,17031841000,26,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
BR,17031841000,28,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
CA,17031841000,16,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
CL,17031841000,4,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
CN,17031841000,12,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
CO,17031841000,9,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
IL,17031841000,13,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
JP,17031841000,24,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
KR,17031841000,4,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
MX,17031841000,12,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
SG,17031841000,14,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
TH,17031841000,7,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
VN,17031841000,4,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
ZA,17031841000,8,-87.61738691396879,41.84844848264108,01/13/20 - 01/19/20
AR,19033950200,5,-93.2507313349563,43.14842744555831,01/13/20 - 01/19/20
AR,19033950700,4,-93.33018697442654,43.13546674419114,01/13/20 - 01/19/20
CA,19033950700,12,-93.33018697442654,43.13546674419114,01/13/20 - 01/19/20
AR,19153002800,4,-93.66481461940104,41.59658357508911,01/13/20 - 01/19/20
AR,19153010212,5,-93.58195126210795,41.711718244693394,01/13/20 - 01/19/20
AR,20051073000,4,-99.46432694854694,38.91869915336121,01/13/20 - 01/19/20
AR,20111000300,8,-96.21190870241563,38.39667971254796,01/13/20 - 01/19/20
AR,22015011300,4,-93.72824011127024,32.51757182550982,01/13/20 - 01/19/20
AR,22017023904,4,-93.72258435967778,32.43191578111746,01/13/20 - 01/19/20
MX,22017023904,8,-93.72258435967778,32.43191578111746,01/13/20 - 01/19/20
SV,22017023904,10,-93.72258435967778,32.43191578111746,01/13/20 - 01/19/20
AR,22071009000,4,-90.0848783807299,29.928100631396926,01/13/20 - 01/19/20
CA,22071009000,8,-90.0848783807299,29.928100631396926,01/13/20 - 01/19/20
AR,22071012900,4,-90.13530536228289,29.946952413083267,01/13/20 - 01/19/20
BR,22071012900,4,-90.13530536228289,29.946952413083267,01/13/20 - 01/19/20
AR,22071013500,24,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
AU,22071013500,40,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
BR,22071013500,20,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
BS,22071013500,8,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
CA,22071013500,104,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
MX,22071013500,60,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
PA,22071013500,4,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
PE,22071013500,19,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
SA,22071013500,4,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
SG,22071013500,16,-90.06419163074962,29.955975012488803,01/13/20 - 01/19/20
AR,22071014200,4,-90.0874719728864,29.917375312958516,01/13/20 - 01/19/20
QA,22071014200,4,-90.0874719728864,29.917375312958516,01/13/20 - 01/19/20
AR,23017965100,4,-70.9127826202717,44.84268468578878,01/13/20 - 01/19/20
AR,24031700723,4,-77.20267547889163,39.14705482693665,01/13/20 - 01/19/20
BR,24031700723,8,-77.20267547889163,39.14705482693665,01/13/20 - 01/19/20
GT,24031700723,4,-77.20267547889163,39.14705482693665,01/13/20 - 01/19/20
PE,24031700723,8,-77.20267547889163,39.14705482693665,01/13/20 - 01/19/20
AR,24031700826,4,-77.23431113173604,39.11777835069195,01/13/20 - 01/19/20
AR,24031700901,8,-77.15223800277349,39.08658725112108,01/13/20 - 01/19/20
