orig_country,dest_state,visitor_flows,state_lng,state_lat,date_range
AE,25,57,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
AL,25,52,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
AR,25,74,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
AU,25,152,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BB,25,26,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BD,25,14,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BH,25,8,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BO,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BR,25,577,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
BS,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CA,25,994,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CL,25,18,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CN,25,53,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CO,25,118,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CR,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
CV,25,26,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
DO,25,175,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
EC,25,34,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
EG,25,8,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
GH,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
GT,25,21,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
HN,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
HT,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
ID,25,87,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
IL,25,170,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
IN,25,57,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
IR,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
JM,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
JO,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
JP,25,107,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
KR,25,153,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
KW,25,33,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
LA,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
LB,25,15,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
MA,25,25,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
MX,25,425,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
NG,25,36,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
NI,25,12,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
NZ,25,44,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
PA,25,102,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
PE,25,210,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
PH,25,57,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
PK,25,16,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
QA,25,33,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
RU,25,8,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
SA,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
SG,25,65,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
SN,25,12,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
SV,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
TH,25,45,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
TR,25,49,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
TT,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
TW,25,20,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
TZ,25,41,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
UA,25,22,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
UY,25,6,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
UZ,25,4,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
VE,25,28,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
VN,25,38,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
ZA,25,54,-71.503972041848,42.16009326868467,01/06/20 - 01/12/20
AE,26,42,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
AF,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
AG,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
AR,26,16,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
AU,26,74,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
BD,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
BO,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
BR,26,165,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
BY,26,12,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
CA,26,5424,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
CL,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
CN,26,101,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
CO,26,39,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
CR,26,14,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
DO,26,32,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
DZ,26,6,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
EC,26,12,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
EG,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
GD,26,23,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
ID,26,36,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
IL,26,62,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
IN,26,48,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
IQ,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
JO,26,18,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
JP,26,113,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
KP,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
KR,26,117,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
LA,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
LB,26,9,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
MX,26,874,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
MY,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
NG,26,16,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
NI,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
NZ,26,20,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
PA,26,32,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
PE,26,36,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
PH,26,62,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
PK,26,12,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
QA,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
SA,26,34,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
SG,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
SL,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
SY,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
TH,26,8,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
TN,26,12,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
TR,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
TW,26,17,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
TZ,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
UA,26,24,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
VN,26,43,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
YE,26,4,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
ZA,26,20,-85.73095291151436,44.874773603554175,01/06/20 - 01/12/20
AE,27,20,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
AR,27,8,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
AU,27,52,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
BH,27,13,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
BR,27,70,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
CA,27,1435,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
CN,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
CO,27,24,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
CR,27,20,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
DO,27,16,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
EC,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
GY,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
ID,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
IL,27,30,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
IN,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
IQ,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
JM,27,7,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
JO,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
JP,27,46,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
KE,27,16,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
KN,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
KR,27,56,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
KW,27,8,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
LA,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
MX,27,451,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
MY,27,15,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
NG,27,8,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
NI,27,8,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
NZ,27,12,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
PA,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
PE,27,11,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
PH,27,34,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
PK,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
RU,27,13,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
SA,27,13,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
SG,27,8,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
SO,27,12,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
SV,27,13,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
TH,27,38,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
TR,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
UA,27,4,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
UY,27,16,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
VN,27,32,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
ZA,27,12,-94.19830560457335,46.3491103788664,01/06/20 - 01/12/20
AE,29,29,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
AR,29,20,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
AU,29,16,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
BB,29,6,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
BR,29,21,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
BZ,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
CA,29,591,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
CL,29,20,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
CN,29,16,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
CO,29,25,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
CR,29,14,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
DO,29,8,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
EC,29,24,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
GE,29,8,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
GH,29,5,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
GT,29,14,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
GY,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
HN,29,12,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
HT,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
ID,29,17,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
IL,29,29,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
IN,29,21,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
IQ,29,28,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
IR,29,8,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
JP,29,76,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
KR,29,20,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
KW,29,12,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
MD,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
MX,29,604,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
NG,29,10,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
NZ,29,8,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
PH,29,12,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
PK,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
PS,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
PY,29,25,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
QA,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
SA,29,16,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
SG,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
SN,29,12,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
SV,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
TR,29,6,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
TT,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
TW,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
UA,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
UZ,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
VE,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
VN,29,4,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
ZA,29,29,-92.4774251950813,38.3676304410753,01/06/20 - 01/12/20
AE,32,82,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
AR,32,792,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
AU,32,2370,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BA,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BB,32,47,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BD,32,9,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BO,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BR,32,1977,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BS,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
BZ,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
CA,32,7622,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
CL,32,155,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
CN,32,566,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
CO,32,180,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
CR,32,150,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
DO,32,28,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
DZ,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
EC,32,65,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
EG,32,42,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
ET,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
GE,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
GT,32,144,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
HN,32,26,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
HT,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
ID,32,185,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
IL,32,1540,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
IN,32,45,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
IQ,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
IR,32,20,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
JO,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
JP,32,3553,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
KG,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
KR,32,5301,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
KW,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
KZ,32,9,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
LB,32,16,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
MA,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
MX,32,7240,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
MY,32,222,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
NG,32,87,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
NP,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
NZ,32,210,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
PA,32,178,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
PE,32,151,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
PH,32,316,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
PK,32,20,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
PS,32,24,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
QA,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
RS,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
RU,32,97,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
SA,32,72,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
SG,32,175,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
SV,32,12,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
SY,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
TH,32,378,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
TR,32,236,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
TT,32,46,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
TW,32,728,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
TZ,32,37,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
UA,32,24,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
UG,32,4,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
UY,32,8,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
VE,32,20,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
VN,32,29,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
ZA,32,117,-116.65524866805762,39.356185873030874,01/06/20 - 01/12/20
AE,34,32,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
AG,34,13,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
AL,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
AR,34,84,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
AU,34,267,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BA,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BB,34,30,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BD,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BF,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BH,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BO,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BR,34,669,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
BS,34,13,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CA,34,1098,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CL,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CN,34,110,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CO,34,332,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CR,34,118,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
CU,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
DO,34,312,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
DZ,34,20,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
EC,34,100,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
EG,34,48,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
GD,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
GE,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
GH,34,16,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
GT,34,9,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
HN,34,24,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
HT,34,34,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
ID,34,85,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
IL,34,486,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
IN,34,82,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
IQ,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
IR,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
JM,34,46,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
JO,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
JP,34,81,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
KE,34,16,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
KH,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
KN,34,24,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
KR,34,130,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
KW,34,32,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
LB,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
LC,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
MA,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
MX,34,514,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
NA,34,13,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
NG,34,89,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
NZ,34,41,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
OM,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
PA,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
PE,34,111,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
PH,34,114,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
PK,34,44,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
PS,34,36,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
QA,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
RS,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
RU,34,15,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
SA,34,52,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
SG,34,52,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
SR,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
SS,34,16,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
SV,34,29,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TG,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TH,34,54,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TJ,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TR,34,88,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TT,34,32,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TW,34,45,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
TZ,34,25,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
UA,34,38,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
UZ,34,8,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
VE,34,12,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
VN,34,49,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
ZA,34,78,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
ZM,34,4,-74.65561230865505,40.11017985292258,01/06/20 - 01/12/20
AE,36,219,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AF,36,24,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AG,36,36,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AL,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AO,36,16,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AR,36,1439,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AU,36,3270,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AZ,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BA,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BB,36,107,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BD,36,148,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BF,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BO,36,93,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BR,36,8131,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BS,36,70,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BY,36,62,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
BZ,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
CA,36,8321,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
CL,36,290,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
CN,36,477,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
CO,36,943,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
CR,36,191,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
